"Month","Year","Plant ID","Operator ID","Quantity Consumed in Physical Units for Electric Generation","Physical Unit Label","Reported Prime Mover","ReportedFuelTypeCode","EnergySource","Fuel Group","Quantity","Average Heat Content","Average Sulfur Content","Average Ash Content","Fuel Cost","Moisture Content","Primary Transportation Mode"
8,2024,56,189,"2917080.0","mcf","CT","NG","NG","Natural Gas",1352056,1.028,0,0,"193.0",".","PL"
8,2024,56,189,"2917080.0","mcf","CT","NG","NG","Natural Gas",483937,1.028,0,0,"191.0",".","PL"
8,2024,56,189,"2917080.0","mcf","CT","NG","NG","Natural Gas",483425,1.028,0,0,"198.0",".","PL"
9,2024,56,189,"2710392.0","mcf","CT","NG","NG","Natural Gas",421460,1.026,0,0,"195.4",".","PL"
9,2024,56,189,"2710392.0","mcf","CT","NG","NG","Natural Gas",404835,1.026,0,0,"202.4",".","PL"
9,2024,56,189,"2710392.0","mcf","CT","NG","NG","Natural Gas",1290510,1.026,0,0,"197.4",".","PL"
9,2024,56,189,"2710392.0","mcf","CT","NG","NG","Natural Gas",146136,1.026,0,0,"217.4",".","PL"
9,2024,56,189,"2710392.0","mcf","CT","NG","NG","Natural Gas",422551,1.026,0,0,"192.4",".","PL"
10,2024,56,189,"1355721.0","mcf","CT","NG","NG","Natural Gas",606975,1.025,0,0,"286.7",".","PL"
10,2024,56,189,"1355721.0","mcf","CT","NG","NG","Natural Gas",207035,1.025,0,0,"281.7",".","PL"
10,2024,56,189,"1355721.0","mcf","CT","NG","NG","Natural Gas",244752,1.025,0,0,"291.7",".","PL"
10,2024,56,189,"1355721.0","mcf","CT","NG","NG","Natural Gas",244756,1.025,0,0,"284.7",".","PL"
10,2024,56,189,"1355721.0","mcf","CT","NG","NG","Natural Gas",52203,1.025,0,0,"306.7",".","PL"
11,2024,56,189,"1146263.0","mcf","CT","NG","NG","Natural Gas",38349,1.023,0,0,"264.6",".","PL"
11,2024,56,189,"1146263.0","mcf","CT","NG","NG","Natural Gas",319121,1.023,0,0,"244.6",".","PL"
11,2024,56,189,"1146263.0","mcf","CT","NG","NG","Natural Gas",246493,1.023,0,0,"242.6",".","PL"
11,2024,56,189,"1146263.0","mcf","CT","NG","NG","Natural Gas",246461,1.023,0,0,"249.6",".","PL"
11,2024,56,189,"1146263.0","mcf","CT","NG","NG","Natural Gas",158287,1.023,0,0,"239.6",".","PL"
11,2024,56,189,"1146263.0","mcf","CT","NG","NG","Natural Gas",8523,1.023,0,0,"261.7",".","PL"
1,2024,60,8245,"482.0","barrels","ST","DFO","DFO","Petroleum",1429,5.754,0,0,"1428.0",".","TR"
4,2024,60,8245,"653.0","barrels","ST","DFO","DFO","Petroleum",952,5.754,0,0,"2015.3",".","TR"
5,2024,60,8245,"1012.0","barrels","ST","DFO","DFO","Petroleum",1524,5.754,0,0,"1847.0",".","TR"
7,2024,60,8245,"950.0","barrels","ST","DFO","DFO","Petroleum",762,5.754,0,0,"1823.0",".","TR"
8,2024,60,8245,"100.0","barrels","ST","DFO","DFO","Petroleum",381,5.74,0,0,"1745.0",".","TR"
10,2024,60,8245,"750.0","barrels","ST","DFO","DFO","Petroleum",381,5.754,0,0,"2045.0",".","RR"
11,2024,60,8245,"451.0","barrels","ST","DFO","DFO","Petroleum",1440,5.754,0,0,"1833.0",".","TR"
1,2024,60,8245,"111074.0","short tons","ST","SUB","SUB","Coal",78404,16.368,0.31,5.6,"140.0","30.79","RR"
2,2024,60,8245,"64243.0","short tons","ST","SUB","SUB","Coal",110997,16.592,0.32,5.5,"135.0","30.31","RR"
3,2024,60,8245,"18333.0","short tons","ST","SUB","SUB","Coal",15916,16.296,0.4,6,"137.0","30.38","RR"
5,2024,60,8245,"56674.0","short tons","ST","SUB","SUB","Coal",29680,16.419,0.24,5.4,"137.0","30.59","RR"
6,2024,60,8245,"66127.0","short tons","ST","SUB","SUB","Coal",95313,16.37,0.25,5.2,"137.0","30.87","RR"
7,2024,60,8245,"91597.0","short tons","ST","SUB","SUB","Coal",111300,16.407,0.35,5.9,"136.0","30.29","RR"
8,2024,60,8245,"87535.0","short tons","ST","SUB","SUB","Coal",79515,16.559,0.38,5.9,"134.0","29.93","RR"
9,2024,60,8245,"84539.0","short tons","ST","SUB","SUB","Coal",63480,16.479,0.34,5.8,"136.0","30.22","RR"
10,2024,60,8245,"61386.0","short tons","ST","SUB","SUB","Coal",79628,16.706,0.3,5.5,"133.0","30.45","TR"
11,2024,60,8245,"23137.0","short tons","ST","SUB","SUB","Coal",47174,16.254,0.38,6.3,"136.0","30.77","RR"
1,2024,96,3522,"84673.0","mcf","GT","NG","NG","Natural Gas",29567,1,0,0,"806.7",".","PL"
1,2024,96,3522,"84673.0","mcf","GT","NG","NG","Natural Gas",35207,1,0,0,"846.7",".","PL"
2,2024,96,3522,"69847.0","mcf","GT","NG","NG","Natural Gas",20002,1,0,0,"837.2",".","PL"
2,2024,96,3522,"69847.0","mcf","GT","NG","NG","Natural Gas",33344,1,0,0,"806.7",".","PL"
3,2024,96,3522,"12575.0","mcf","GT","NG","NG","Natural Gas",1295,1,0,0,"838.5",".","PL"
3,2024,96,3522,"12575.0","mcf","GT","NG","NG","Natural Gas",2317,1,0,0,"806.7",".","PL"
4,2024,96,3522,"4688.0","mcf","GT","NG","NG","Natural Gas",3565,1,0,0,"815.7",".","PL"
4,2024,96,3522,"4688.0","mcf","GT","NG","NG","Natural Gas",200,1,0,0,"841.6",".","PL"
5,2024,96,3522,"8041.0","mcf","GT","NG","NG","Natural Gas",18,1,0,0,"845.1",".","PL"
5,2024,96,3522,"8041.0","mcf","GT","NG","NG","Natural Gas",7208,1,0,0,"815.7",".","PL"
6,2024,96,3522,"5845.0","mcf","GT","NG","NG","Natural Gas",1194,1,0,0,"849.5",".","PL"
6,2024,96,3522,"5845.0","mcf","GT","NG","NG","Natural Gas",3847,1,0,0,"815.7",".","PL"
7,2024,96,3522,"561.0","mcf","GT","NG","NG","Natural Gas",302,1,0,0,"815.7",".","PL"
8,2024,96,3522,"5867.0","mcf","GT","NG","NG","Natural Gas",411,1,0,0,"854.2",".","PL"
8,2024,96,3522,"5867.0","mcf","GT","NG","NG","Natural Gas",4928,1,0,0,"815.7",".","PL"
9,2024,96,3522,"5670.0","mcf","GT","NG","NG","Natural Gas",771,1,0,0,"855.0",".","PL"
9,2024,96,3522,"5670.0","mcf","GT","NG","NG","Natural Gas",5415,1,0,0,"815.7",".","PL"
10,2024,96,3522,"2389.0","mcf","GT","NG","NG","Natural Gas",224,1,0,0,"855.2",".","PL"
10,2024,96,3522,"2389.0","mcf","GT","NG","NG","Natural Gas",2101,1,0,0,"815.7",".","PL"
11,2024,96,3522,"15521.0","mcf","GT","NG","NG","Natural Gas",3602,1,0,0,"855.6",".","PL"
11,2024,96,3522,"15521.0","mcf","GT","NG","NG","Natural Gas",10870,1,0,0,"773.2",".","PL"
1,2024,108,18315,"5980.0","mcf","ST","NG","NG","Natural Gas",2763,1.084,0,0,"819.3",".","PL"
1,2024,108,18315,"5980.0","mcf","ST","NG","NG","Natural Gas",276,1.084,0,0,"596.4",".","PL"
1,2024,108,18315,"5980.0","mcf","ST","NG","NG","Natural Gas",1782,1.084,0,0,"543.8",".","PL"
1,2024,108,18315,"5980.0","mcf","ST","NG","NG","Natural Gas",446,1.084,0,0,"358.5",".","PL"
1,2024,108,18315,"5980.0","mcf","ST","NG","NG","Natural Gas",713,1.084,0,0,"999.9",".","PL"
2,2024,108,18315,"13135.0","mcf","ST","NG","NG","Natural Gas",4261,1.075,0,0,"211.7",".","PL"
2,2024,108,18315,"13135.0","mcf","ST","NG","NG","Natural Gas",600,1.075,0,0,"192.1",".","PL"
2,2024,108,18315,"13135.0","mcf","ST","NG","NG","Natural Gas",8274,1.075,0,0,"193.8",".","PL"
3,2024,108,18315,"6580.0","mcf","ST","NG","NG","Natural Gas",5243,1.072,0,0,"188.7",".","PL"
3,2024,108,18315,"6580.0","mcf","ST","NG","NG","Natural Gas",274,1.072,0,0,"175.5",".","PL"
3,2024,108,18315,"6580.0","mcf","ST","NG","NG","Natural Gas",1063,1.072,0,0,"192.1",".","PL"
5,2024,108,18315,"8763.0","mcf","ST","NG","NG","Natural Gas",1316,1.015,0,0,"201.6",".","PL"
5,2024,108,18315,"8763.0","mcf","ST","NG","NG","Natural Gas",79,1.015,0,0,"193.3",".","PL"
5,2024,108,18315,"8763.0","mcf","ST","NG","NG","Natural Gas",2243,1.015,0,0,"210.0",".","PL"
5,2024,108,18315,"8763.0","mcf","ST","NG","NG","Natural Gas",5125,1.015,0,0,"220.0",".","PL"
6,2024,108,18315,"14942.0","mcf","ST","NG","NG","Natural Gas",8804,1.098,0,0,"235.2",".","PL"
6,2024,108,18315,"14942.0","mcf","ST","NG","NG","Natural Gas",242,1.098,0,0,"208.7",".","PL"
6,2024,108,18315,"14942.0","mcf","ST","NG","NG","Natural Gas",2181,1.098,0,0,"265.3",".","PL"
6,2024,108,18315,"14942.0","mcf","ST","NG","NG","Natural Gas",3715,1.098,0,0,"217.3",".","PL"
7,2024,108,18315,"8421.0","mcf","ST","NG","NG","Natural Gas",2490,1.098,0,0,"213.4",".","PL"
7,2024,108,18315,"8421.0","mcf","ST","NG","NG","Natural Gas",89,1.098,0,0,"205.9",".","PL"
7,2024,108,18315,"8421.0","mcf","ST","NG","NG","Natural Gas",2952,1.098,0,0,"231.5",".","PL"
7,2024,108,18315,"8421.0","mcf","ST","NG","NG","Natural Gas",2890,1.098,0,0,"228.3",".","PL"
8,2024,108,18315,"9435.0","mcf","ST","NG","NG","Natural Gas",4643,1.094,0,0,"222.2",".","PL"
8,2024,108,18315,"9435.0","mcf","ST","NG","NG","Natural Gas",57,1.094,0,0,"200.0",".","PL"
8,2024,108,18315,"9435.0","mcf","ST","NG","NG","Natural Gas",147,1.094,0,0,"221.1",".","PL"
8,2024,108,18315,"9435.0","mcf","ST","NG","NG","Natural Gas",4588,1.094,0,0,"217.4",".","PL"
9,2024,108,18315,"12322.0","mcf","ST","NG","NG","Natural Gas",2278,1.111,0,0,"234.9",".","PL"
9,2024,108,18315,"12322.0","mcf","ST","NG","NG","Natural Gas",311,1.111,0,0,"221.7",".","PL"
9,2024,108,18315,"12322.0","mcf","ST","NG","NG","Natural Gas",4556,1.111,0,0,"269.6",".","PL"
9,2024,108,18315,"12322.0","mcf","ST","NG","NG","Natural Gas",5177,1.111,0,0,"232.3",".","PL"
10,2024,108,18315,"6418.0","mcf","ST","NG","NG","Natural Gas",758,1.096,0,0,"260.4",".","PL"
10,2024,108,18315,"6418.0","mcf","ST","NG","NG","Natural Gas",84,1.096,0,0,"229.7",".","PL"
10,2024,108,18315,"6418.0","mcf","ST","NG","NG","Natural Gas",650,1.096,0,0,"266.8",".","PL"
10,2024,108,18315,"6418.0","mcf","ST","NG","NG","Natural Gas",4926,1.096,0,0,"263.8",".","PL"
11,2024,108,18315,"12840.0","mcf","ST","NG","NG","Natural Gas",1424,1.119,0,0,"281.0",".","PL"
11,2024,108,18315,"12840.0","mcf","ST","NG","NG","Natural Gas",427,1.119,0,0,"226.6",".","PL"
11,2024,108,18315,"12840.0","mcf","ST","NG","NG","Natural Gas",882,1.119,0,0,"219.9",".","PL"
11,2024,108,18315,"12840.0","mcf","ST","NG","NG","Natural Gas",10107,1.119,0,0,"301.1",".","PL"
1,2024,108,18315,"104306.0","short tons","ST","SUB","SUB","Coal",57552,16.919,0.33,5.1,"168.1","29.9","RR"
2,2024,108,18315,"36622.0","short tons","ST","SUB","SUB","Coal",132022,17.05,0.35,5.4,"164.6","27.86","RR"
3,2024,108,18315,"14703.0","short tons","ST","SUB","SUB","Coal",14981,16.876,0.28,5.5,"164.5","29.36","RR"
5,2024,108,18315,"15116.0","short tons","ST","SUB","SUB","Coal",14613,16.748,0.32,6.5,"166.8","29.09","RR"
5,2024,108,18315,"15116.0","short tons","ST","SUB","SUB","Coal",44928,17.463,0.21,4.4,"170.0","27.94","RR"
6,2024,108,18315,"74564.0","short tons","ST","SUB","SUB","Coal",29322,17.777,0.38,5.1,"173.8","26.76","RR"
6,2024,108,18315,"74564.0","short tons","ST","SUB","SUB","Coal",29343,17.566,0.2,4.2,"169.0","27.85","RR"
7,2024,108,18315,"94387.0","short tons","ST","SUB","SUB","Coal",45173,17.866,0.23,5.1,"172.0","26.18","RR"
7,2024,108,18315,"94387.0","short tons","ST","SUB","SUB","Coal",44736,17.533,0.21,4.3,"168.0","27.64","RR"
7,2024,108,18315,"94387.0","short tons","ST","SUB","SUB","Coal",15446,17.738,0.36,5.4,"163.2","27.13","RR"
8,2024,108,18315,"94724.0","short tons","ST","SUB","SUB","Coal",15314,17.536,0.24,6.2,"140.1","25.76","RR"
8,2024,108,18315,"94724.0","short tons","ST","SUB","SUB","Coal",44571,17.639,0.2,4.8,"167.7","27.17","RR"
8,2024,108,18315,"94724.0","short tons","ST","SUB","SUB","Coal",15077,18.04,0.19,4.5,"138.8","26.17","RR"
9,2024,108,18315,"81688.0","short tons","ST","SUB","SUB","Coal",75206,17.786,0.21,4.4,"167.5","27.4","RR"
9,2024,108,18315,"81688.0","short tons","ST","SUB","SUB","Coal",15472,17.566,0.35,5.1,"162.8","27.32","RR"
10,2024,108,18315,"69391.0","short tons","ST","SUB","SUB","Coal",60230,17.59,0.2,4.6,"166.8","27.26","RR"
10,2024,108,18315,"69391.0","short tons","ST","SUB","SUB","Coal",237,17.428,0.2,4.3,"169.0","27.82","RR"
10,2024,108,18315,"69391.0","short tons","ST","SUB","SUB","Coal",15069,17.37,0.31,5.1,"166.0","28.18","RR"
11,2024,108,18315,"59000.0","short tons","ST","SUB","SUB","Coal",15048,16.742,0.3,5.9,"163.7","29.3","RR"
11,2024,108,18315,"59000.0","short tons","ST","SUB","SUB","Coal",15055,17.732,0.18,4.4,"164.4","27.14","RR"
11,2024,108,18315,"59000.0","short tons","ST","SUB","SUB","Coal",15038,18.044,0.23,4.5,"158.8","26.78","RR"
11,2024,108,18315,"59000.0","short tons","ST","SUB","SUB","Coal",15078,17.452,0.41,5.8,"164.2","27.61","RR"
1,2024,113,803,"145.0","mcf","ST","NG","NG","Natural Gas",1453,0.861,0,0,"237.0",".","PL"
2,2024,113,803,"61.0","mcf","ST","NG","NG","Natural Gas",61,0.863,0,0,"1400.0",".","PL"
3,2024,113,803,"0.0","mcf","ST","NG","NG","Natural Gas",61,0.86,0,0,"1400.0",".","PL"
7,2024,113,803,"354.0","mcf","ST","NG","NG","Natural Gas",354,0.858,0,0,"335.8",".","PL"
8,2024,113,803,"1.0","mcf","ST","NG","NG","Natural Gas",1,0.833,0,0,"98807.0",".","PL"
10,2024,113,803,"24.0","mcf","ST","NG","NG","Natural Gas",24,0.859,0,0,"2508.0",".","PL"
1,2024,113,803,"135583.0","short tons","ST","SUB","SUB","Coal",74606,18.62,0.87,14.3,"292.0","18.16","RR"
2,2024,113,803,"103742.0","short tons","ST","SUB","SUB","Coal",62795,18.07,0.93,16.1,"286.0","17.8","RR"
3,2024,113,803,"0.0","short tons","ST","SUB","SUB","Coal",32064,18.42,0.9,14.9,"290.0","0.0","RR"
4,2024,113,803,"0.0","short tons","ST","SUB","SUB","Coal",86228,19.11,1.08,13.1,"282.0","0.0","RR"
5,2024,113,803,"0.0","short tons","ST","SUB","SUB","Coal",103928,18.71,1.06,14.4,"281.4","0.0","RR"
6,2024,113,803,"0.0","short tons","ST","SUB","SUB","Coal",53898,18.55,1.05,15.8,"282.0","0.0","RR"
7,2024,113,803,"128137.0","short tons","ST","SUB","SUB","Coal",62166,18.47,1.02,15.7,"278.0","17.4","RR"
8,2024,113,803,"98064.0","short tons","ST","SUB","SUB","Coal",66743,18.68,0.9,14,"280.0","17.7","RR"
10,2024,113,803,"75142.0","short tons","ST","SUB","SUB","Coal",44160,18.7,0.79,14,"280.0","17.7","RR"
11,2024,113,803,"0.0","short tons","ST","SUB","SUB","Coal",42177,18.87,0.77,13,"276.0","0.0","RR"
1,2024,116,803,"593116.0","mcf","GT","NG","NG","Natural Gas",582210,1.033,0,0,"453.5",".","PL"
2,2024,116,803,"633102.0","mcf","GT","NG","NG","Natural Gas",635104,1.036,0,0,"393.4",".","PL"
3,2024,116,803,"809048.0","mcf","GT","NG","NG","Natural Gas",635104,1.036,0,0,"393.4",".","PL"
4,2024,116,803,"446300.0","mcf","GT","NG","NG","Natural Gas",456838,1.02,0,0,"63.5",".","PL"
5,2024,116,803,"389059.0","mcf","GT","NG","NG","Natural Gas",375187,1.022,0,0,"74.7",".","PL"
6,2024,116,803,"460339.0","mcf","GT","NG","NG","Natural Gas",441262,1.022,0,0,"215.9",".","PL"
7,2024,116,803,"217887.0","mcf","GT","NG","NG","Natural Gas",218882,1.024,0,0,"284.5",".","PL"
8,2024,116,803,"65019.0","mcf","GT","NG","NG","Natural Gas",217818,1.029,0,0,"284.5",".","PL"
9,2024,116,803,"87531.0","mcf","GT","NG","NG","Natural Gas",86933,1.024,0,0,"194.9",".","PL"
10,2024,116,803,"582717.0","mcf","GT","NG","NG","Natural Gas",583438,1.025,0,0,"258.4",".","PL"
11,2024,116,803,"629270.0","mcf","GT","NG","NG","Natural Gas",618795,1.023,0,0,"235.4",".","PL"
1,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",1598988,1.033,0,0,"454.2",".","PL"
2,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",957227,1.036,0,0,"393.9",".","PL"
3,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",789548,1.029,0,0,"393.9",".","PL"
4,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",703695,1.022,0,0,"63.7",".","PL"
5,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",1874150,1.023,0,0,"74.8",".","PL"
6,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",2967053,1.023,0,0,"216.2",".","PL"
7,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",3964323,1.024,0,0,"285.0",".","PL"
8,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",3941230,1.03,0,0,"285.0",".","PL"
9,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",3059588,1.023,0,0,"195.1",".","PL"
10,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",2957761,1.026,0,0,"258.8",".","PL"
11,2024,117,803,"0.0","mcf","CA","NG","NG","Natural Gas",2636062,1.023,0,0,"235.7",".","PL"
1,2024,117,803,"1068484.0","mcf","CS","NG","NG","Natural Gas",1598988,1.033,0,0,"454.2",".","PL"
2,2024,117,803,"540793.0","mcf","CS","NG","NG","Natural Gas",957227,1.036,0,0,"393.9",".","PL"
3,2024,117,803,"817389.0","mcf","CS","NG","NG","Natural Gas",789548,1.029,0,0,"393.9",".","PL"
4,2024,117,803,"731712.0","mcf","CS","NG","NG","Natural Gas",703695,1.022,0,0,"63.7",".","PL"
5,2024,117,803,"808365.0","mcf","CS","NG","NG","Natural Gas",1874150,1.023,0,0,"74.8",".","PL"
6,2024,117,803,"1064655.0","mcf","CS","NG","NG","Natural Gas",2967053,1.023,0,0,"216.2",".","PL"
7,2024,117,803,"1197404.0","mcf","CS","NG","NG","Natural Gas",3964323,1.024,0,0,"285.0",".","PL"
8,2024,117,803,"1284188.0","mcf","CS","NG","NG","Natural Gas",3941230,1.03,0,0,"285.0",".","PL"
9,2024,117,803,"1074113.0","mcf","CS","NG","NG","Natural Gas",3059588,1.023,0,0,"195.1",".","PL"
10,2024,117,803,"1128615.0","mcf","CS","NG","NG","Natural Gas",2957761,1.026,0,0,"258.8",".","PL"
11,2024,117,803,"702357.0","mcf","CS","NG","NG","Natural Gas",2636062,1.023,0,0,"235.7",".","PL"
1,2024,117,803,"581976.0","mcf","CT","NG","NG","Natural Gas",1598988,1.033,0,0,"454.2",".","PL"
2,2024,117,803,"437172.0","mcf","CT","NG","NG","Natural Gas",957227,1.036,0,0,"393.9",".","PL"
3,2024,117,803,"16333.0","mcf","CT","NG","NG","Natural Gas",789548,1.029,0,0,"393.9",".","PL"
4,2024,117,803,"1984.0","mcf","CT","NG","NG","Natural Gas",703695,1.022,0,0,"63.7",".","PL"
5,2024,117,803,"1063009.0","mcf","CT","NG","NG","Natural Gas",1874150,1.023,0,0,"74.8",".","PL"
6,2024,117,803,"1893850.0","mcf","CT","NG","NG","Natural Gas",2967053,1.023,0,0,"216.2",".","PL"
7,2024,117,803,"2634819.0","mcf","CT","NG","NG","Natural Gas",3964323,1.024,0,0,"285.0",".","PL"
8,2024,117,803,"2559978.0","mcf","CT","NG","NG","Natural Gas",3941230,1.03,0,0,"285.0",".","PL"
9,2024,117,803,"1990724.0","mcf","CT","NG","NG","Natural Gas",3059588,1.023,0,0,"195.1",".","PL"
10,2024,117,803,"1848567.0","mcf","CT","NG","NG","Natural Gas",2957761,1.026,0,0,"258.8",".","PL"
11,2024,117,803,"1940144.0","mcf","CT","NG","NG","Natural Gas",2636062,1.023,0,0,"235.7",".","PL"
1,2024,117,803,"0.0","mcf","GT","NG","NG","Natural Gas",1598988,1.033,0,0,"454.2",".","PL"
2,2024,117,803,"0.0","mcf","GT","NG","NG","Natural Gas",957227,1.036,0,0,"393.9",".","PL"
3,2024,117,803,"10654.0","mcf","GT","NG","NG","Natural Gas",789548,1.029,0,0,"393.9",".","PL"
4,2024,117,803,"8994.0","mcf","GT","NG","NG","Natural Gas",703695,1.022,0,0,"63.7",".","PL"
5,2024,117,803,"16902.0","mcf","GT","NG","NG","Natural Gas",1874150,1.023,0,0,"74.8",".","PL"
6,2024,117,803,"11030.0","mcf","GT","NG","NG","Natural Gas",2967053,1.023,0,0,"216.2",".","PL"
7,2024,117,803,"135132.0","mcf","GT","NG","NG","Natural Gas",3964323,1.024,0,0,"285.0",".","PL"
8,2024,117,803,"80172.0","mcf","GT","NG","NG","Natural Gas",3941230,1.03,0,0,"285.0",".","PL"
9,2024,117,803,"10421.0","mcf","GT","NG","NG","Natural Gas",3059588,1.023,0,0,"195.1",".","PL"
10,2024,117,803,"2289.0","mcf","GT","NG","NG","Natural Gas",2957761,1.026,0,0,"258.8",".","PL"
11,2024,117,803,"339.0","mcf","GT","NG","NG","Natural Gas",2636062,1.023,0,0,"235.7",".","PL"
1,2024,120,803,"252251.0","mcf","GT","NG","NG","Natural Gas",237588,1.031,0,0,"448.0",".","PL"
2,2024,120,803,"161842.0","mcf","GT","NG","NG","Natural Gas",170379,1.028,0,0,"426.0",".","PL"
3,2024,120,803,"386370.0","mcf","GT","NG","NG","Natural Gas",374143,1.024,0,0,"426.0",".","PL"
4,2024,120,803,"181467.0","mcf","GT","NG","NG","Natural Gas",168323,1.019,0,0,"109.6",".","PL"
5,2024,120,803,"169229.0","mcf","GT","NG","NG","Natural Gas",163218,1.022,0,0,"127.0",".","PL"
6,2024,120,803,"231941.0","mcf","GT","NG","NG","Natural Gas",227209,1.024,0,0,"185.3",".","PL"
7,2024,120,803,"396486.0","mcf","GT","NG","NG","Natural Gas",393499,1.027,0,0,"295.9",".","PL"
8,2024,120,803,"521411.0","mcf","GT","NG","NG","Natural Gas",393739,1.027,0,0,"295.9",".","PL"
9,2024,120,803,"456040.0","mcf","GT","NG","NG","Natural Gas",453885,1.024,0,0,"200.4",".","PL"
10,2024,120,803,"305985.0","mcf","GT","NG","NG","Natural Gas",290518,1.026,0,0,"270.8",".","PL"
11,2024,120,803,"188594.0","mcf","GT","NG","NG","Natural Gas",196613,1.024,0,0,"243.0",".","PL"
1,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",237588,1.031,0,0,"448.0",".","PL"
2,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",170379,1.028,0,0,"426.0",".","PL"
3,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",374143,1.024,0,0,"426.0",".","PL"
4,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",168323,1.019,0,0,"109.6",".","PL"
5,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",163218,1.022,0,0,"127.0",".","PL"
6,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",227209,1.024,0,0,"185.3",".","PL"
7,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",393499,1.027,0,0,"295.9",".","PL"
8,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",393739,1.027,0,0,"295.9",".","PL"
9,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",453885,1.024,0,0,"200.4",".","PL"
10,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",290518,1.026,0,0,"270.8",".","PL"
11,2024,120,803,"0.0","mcf","ST","NG","NG","Natural Gas",196613,1.024,0,0,"243.0",".","PL"
1,2024,126,24211,"0.0","mcf","GT","NG","NG","Natural Gas",473128,1.03,0,0,"559.3",".","PL"
2,2024,126,24211,"0.0","mcf","GT","NG","NG","Natural Gas",433675,1.03,0,0,"199.4",".","PL"
3,2024,126,24211,"2327.0","mcf","GT","NG","NG","Natural Gas",552881,1.03,0,0,"121.7",".","PL"
4,2024,126,24211,"3237.0","mcf","GT","NG","NG","Natural Gas",1348147,1.03,0,0,"-26.9",".","PL"
5,2024,126,24211,"74730.0","mcf","GT","NG","NG","Natural Gas",1769979,1.03,0,0,"22.6",".","PL"
6,2024,126,24211,"148251.0","mcf","GT","NG","NG","Natural Gas",1967381,1.03,0,0,"88.4",".","PL"
7,2024,126,24211,"171607.0","mcf","GT","NG","NG","Natural Gas",2490114,1.03,0,0,"36.4",".","PL"
8,2024,126,24211,"132015.0","mcf","GT","NG","NG","Natural Gas",2519365,1.03,0,0,"-79.6",".","PL"
9,2024,126,24211,"125623.0","mcf","GT","NG","NG","Natural Gas",2018388,1.03,0,0,"32.8",".","PL"
10,2024,126,24211,"118806.0","mcf","GT","NG","NG","Natural Gas",1963709,1.03,0,0,"105.7",".","PL"
11,2024,126,24211,"103543.0","mcf","GT","NG","NG","Natural Gas",1460513,1.03,0,0,"134.6",".","PL"
1,2024,126,24211,"473891.0","mcf","IC","NG","NG","Natural Gas",473128,1.03,0,0,"559.3",".","PL"
2,2024,126,24211,"433640.0","mcf","IC","NG","NG","Natural Gas",433675,1.03,0,0,"199.4",".","PL"
3,2024,126,24211,"550266.0","mcf","IC","NG","NG","Natural Gas",552881,1.03,0,0,"121.7",".","PL"
4,2024,126,24211,"457565.0","mcf","IC","NG","NG","Natural Gas",1348147,1.03,0,0,"-26.9",".","PL"
5,2024,126,24211,"388699.0","mcf","IC","NG","NG","Natural Gas",1769979,1.03,0,0,"22.6",".","PL"
6,2024,126,24211,"368446.0","mcf","IC","NG","NG","Natural Gas",1967381,1.03,0,0,"88.4",".","PL"
7,2024,126,24211,"580420.0","mcf","IC","NG","NG","Natural Gas",2490114,1.03,0,0,"36.4",".","PL"
8,2024,126,24211,"579958.0","mcf","IC","NG","NG","Natural Gas",2519365,1.03,0,0,"-79.6",".","PL"
9,2024,126,24211,"629731.0","mcf","IC","NG","NG","Natural Gas",2018388,1.03,0,0,"32.8",".","PL"
10,2024,126,24211,"516137.0","mcf","IC","NG","NG","Natural Gas",1963709,1.03,0,0,"105.7",".","PL"
11,2024,126,24211,"503529.0","mcf","IC","NG","NG","Natural Gas",1460513,1.03,0,0,"134.6",".","PL"
1,2024,126,24211,"0.0","mcf","ST","NG","NG","Natural Gas",473128,1.03,0,0,"559.3",".","PL"
2,2024,126,24211,"0.0","mcf","ST","NG","NG","Natural Gas",433675,1.03,0,0,"199.4",".","PL"
